pitcher,yearID,age_pit,pitch_count,avg_release_speed,avg_effective_speed,avg_release_spin_rate,avg_release_extension,fastball_pitch_count,fastball_usage_rate,fastball_avg_speed,fastball_avg_effective_speed,fastball_avg_spin,fastball_avg_extension,breaking1_pitch_type,breaking1_pitch_name,breaking1_pitch_count,breaking1_usage_rate,breaking1_avg_speed,breaking1_avg_effective_speed,breaking1_avg_spin,breaking1_avg_extension,breaking2_pitch_type,breaking2_pitch_name,breaking2_pitch_count,breaking2_usage_rate,breaking2_avg_speed,breaking2_avg_effective_speed,breaking2_avg_spin,breaking2_avg_extension
433589,2016,160.0,192,85.90104166666667,87.246875,2196.563953488372,7.157291666666667,100.0,0.5208333333333334,89.294,90.745,2257.68,7.252999999999999,SL,Slider,37.0,0.19270833333333334,85.73783783783784,87.14324324324325,2203.7027027027025,7.116216216216216,CU,Curveball,31.0,0.16145833333333334,77.64838709677419,78.20645161290322,2193.769230769231,6.758064516129032
433589,2017,198.0,339,85.21543026706232,86.65825825825826,2138.6739811912225,7.0818991097922845,211.0,0.6224188790560472,88.68436018957347,90.26208530805687,2213.090047393365,7.193364928909952,CU,Curveball,72.0,0.21238938053097345,77.19999999999999,77.67391304347827,2128.0545454545454,6.651388888888889,,,,,,,,
433589,2018,238.0,333,84.29408099688474,85.67196261682243,2127.1214057507987,6.955451713395638,192.0,0.5765765765765766,87.71614583333333,89.28020833333333,2200.8854166666665,7.043229166666666,CU,Curveball,63.0,0.1891891891891892,76.38571428571429,76.89047619047619,2181.6181818181817,6.496825396825397,,,,,,,,
433589,2019,245.0,261,84.76590038314177,85.88697318007662,2138.171314741036,6.863218390804598,170.0,0.6513409961685823,87.77823529411765,89.08117647058823,2210.335294117647,6.961764705882353,CU,Curveball,44.0,0.1685823754789272,76.40681818181818,76.60909090909091,2096.735294117647,6.343181818181819,,,,,,,,
433589,2021,222.0,255,83.82270916334662,85.26254980079682,2038.5019920318725,7.09601593625498,176.0,0.6901960784313725,86.26931818181818,87.8096590909091,2123.806818181818,7.1164772727272725,CU,Curveball,29.0,0.11372549019607843,74.14482758620689,75.07931034482758,1977.5172413793102,6.9655172413793105,,,,,,,,
434137,2015,33.0,24,86.92083333333333,85.87916666666666,2062.733333333333,5.745833333333334,7.0,0.2916666666666667,92.60000000000001,91.88571428571429,2281.5714285714284,6.014285714285714,CU,Curveball,17.0,0.7083333333333334,84.58235294117648,83.40588235294118,1871.25,5.635294117647058,,,,,,,,
434137,2016,34.0,50,88.478,87.4191489361702,2139.186046511628,5.757446808510639,34.0,0.68,90.75882352941177,89.603125,2154.5625,5.803125,CU,Curveball,14.0,0.28,83.11428571428571,82.23076923076923,2159.0,5.630769230769231,,,,,,,,
434378,2015,96.0,430,89.65069767441861,89.12703962703962,2409.391826923077,6.052214452214453,258.0,0.6,93.53527131782946,92.99728682170543,2469.817120622568,6.160077519379845,SL,Slider,78.0,0.1813953488372093,86.39102564102564,85.8974358974359,2331.9583333333335,5.946153846153846,CU,Curveball,62.0,0.14418604651162792,80.59354838709677,79.97377049180328,2450.0,5.768852459016393
434378,2016,198.0,732,89.8334699453552,89.20902872777017,2511.0292479108634,6.034610123119015,426.0,0.5819672131147541,93.88380281690141,93.29154929577464,2541.8917647058825,6.167136150234741,CU,Curveball,115.0,0.15710382513661203,79.04347826086956,77.81217391304348,2765.740740740741,5.470434782608696,SL,Slider,115.0,0.15710382513661203,88.25999999999999,87.97982456140352,2450.2201834862385,6.025438596491229
434378,2017,204.0,722,91.39173669467786,90.31008403361345,2553.87675070028,5.799719887955182,437.0,0.6052631578947368,95.28192219679633,94.19908466819221,2541.04118993135,5.923112128146453,SL,Slider,139.0,0.1925207756232687,88.45971223021584,87.63165467625899,2546.2158273381297,5.740287769784174,CU,Curveball,109.0,0.15096952908587258,80.51743119266055,78.9862385321101,2792.0733944954127,5.338532110091743
434378,2018,245.0,1008,90.68561507936508,89.39920634920634,2677.0399201596806,5.765873015873016,610.0,0.6051587301587301,95.11049180327868,93.86852459016394,2629.1065573770493,5.922295081967213,SL,Slider,236.0,0.23412698412698413,86.5771186440678,85.6686440677966,2686.7608695652175,5.746186440677966,CU,Curveball,153.0,0.15178571428571427,79.52679738562092,77.4235294117647,2899.294117647059,5.14313725490196
434378,2019,252.0,815,89.8861971830986,88.83788732394366,2601.8772919605076,5.80056338028169,376.0,0.46134969325153374,94.50239361702128,93.44813829787235,2589.8617021276596,5.94654255319149,SL,Slider,190.0,0.2331288343558282,87.35,86.61052631578947,2620.84126984127,5.777368421052632,CU,Curveball,109.0,0.13374233128834356,79.31284403669726,77.64036697247707,2828.97247706422,5.268807339449541
434378,2022,195.0,562,88.8779359430605,88.20409252669039,2478.973309608541,6.096263345195729,270.0,0.4804270462633452,94.82851851851852,93.9562962962963,2420.7,6.108148148148148,SL,Slider,150.0,0.2669039145907473,87.22666666666667,86.83133333333333,2462.7733333333335,6.104,CU,Curveball,136.0,0.24199288256227758,79.01544117647059,78.43014705882354,2647.6323529411766,6.066911764705882
434378,2023,240.0,680,88.67176470588235,88.0264705882353,2487.13984962406,5.993823529411765,330.0,0.4852941176470588,94.40484848484849,93.57878787878788,2422.2147239263804,6.007575757575758,SL,Slider,186.0,0.2735294117647059,86.73978494623655,86.44516129032257,2529.6573033707864,6.002688172043011,CU,Curveball,139.0,0.20441176470588235,78.25539568345324,77.57625899280576,2711.926470588235,5.9496402877697845
434378,2024,246.0,674,87.62210682492582,86.89554896142432,2408.2848664688427,5.931750741839763,329.0,0.48813056379821956,93.44528875379939,92.52522796352584,2401.4437689969604,5.91580547112462,CU,Curveball,152.0,0.22551928783382788,77.53486842105262,76.88092105263158,2673.592105263158,5.939473684210526,SL,Slider,118.0,0.17507418397626112,86.6771186440678,86.2677966101695,2464.169491525424,5.940677966101695
434442,2015,192.0,188,84.47340425531915,82.63988439306358,2039.9176470588236,5.202890173410405,103.0,0.5478723404255319,87.55922330097087,86.04086021505375,1983.0752688172042,5.424731182795699,KC,Knuckle Curve,72.0,0.3829787234042553,80.69722222222222,78.5220588235294,2175.6,4.854411764705882,,,,,,,,
434442,2016,198.0,206,82.59368932038835,80.73121951219512,2145.8177339901476,5.130243902439025,102.0,0.49514563106796117,85.84509803921567,84.28039215686275,1973.8333333333333,5.420588235294117,KC,Knuckle Curve,93.0,0.45145631067961167,79.26881720430107,76.9774193548387,2375.978021978022,4.786021505376344,,,,,,,,
434442,2017,136.0,45,83.12,81.09333333333333,1959.8,5.242222222222223,30.0,0.6666666666666666,84.88333333333334,83.02,1824.8333333333333,5.3933333333333335,KC,Knuckle Curve,12.0,0.26666666666666666,79.21666666666665,76.69166666666666,2446.0,4.816666666666666,,,,,,,,
434538,2015,192.0,564,88.9290780141844,88.89999999999999,1985.6120857699805,6.316308243727598,251.0,0.4450354609929078,93.20876494023905,93.19473684210526,2036.9878048780488,6.394736842105263,SL,Slider,175.0,0.3102836879432624,85.84685714285715,85.47528735632184,2113.2153846153847,6.021264367816093,,,,,,,,
434538,2016,198.0,658,89.70091185410335,89.17667682926829,2010.7357259380099,6.153201219512195,351.0,0.5334346504559271,93.11424501424501,92.59,2002.41091954023,6.238285714285714,SL,Slider,200.0,0.303951367781155,85.8585,85.1356783919598,2203.1455696202534,5.89748743718593,,,,,,,,
434538,2017,204.0,463,88.91749460043195,88.64902807775378,2045.8658008658008,6.189416846652269,228.0,0.4924406047516199,92.67719298245615,92.34122807017543,2023.3377192982457,6.247368421052632,SL,Slider,146.0,0.31533477321814257,85.45410958904111,85.07671232876712,2251.503448275862,5.9520547945205475,CU,Curveball,4.0,0.008639308855291577,76.4,75.525,2189.0,5.775
434538,2018,175.0,587,88.20307167235495,88.10784982935154,2011.894280762565,6.120819112627987,260.0,0.44293015332197616,92.26576923076922,92.19730769230769,2020.6807692307693,6.2165384615384625,SL,Slider,192.0,0.3270868824531516,84.80104166666666,84.48541666666667,2212.3260869565215,5.882291666666667,CU,Curveball,1.0,0.0017035775127768314,76.3,75.6,2117.0,5.4
434538,2019,216.0,251,89.80438247011953,89.82988047808765,2081.316,6.148605577689243,104.0,0.41434262948207173,93.23173076923078,93.1875,2060.076923076923,6.176923076923076,SL,Slider,96.0,0.38247011952191234,87.625,87.55729166666667,2326.757894736842,6.0093749999999995,,,,,,,,
434622,2015,186.0,717,88.23138075313808,87.7647966339411,1989.6671511627908,5.977419354838709,473.0,0.6596931659693166,90.95496828752643,90.64191489361701,2054.4382978723406,6.168936170212765,SL,Slider,103.0,0.14365411436541142,83.61067961165048,82.8135922330097,2096.2875,5.612621359223302,CU,Curveball,32.0,0.044630404463040445,75.09375,74.83870967741936,2571.1666666666665,5.270967741935484
434622,2016,192.0,583,86.35797598627786,85.88799313893654,2010.2320754716982,5.8785591766723835,320.0,0.548885077186964,90.016875,89.9240625,2099.8924050632913,6.1303125,SL,Slider,84.0,0.14408233276157806,82.4595238095238,81.7202380952381,2385.2105263157896,5.605952380952381,CU,Curveball,48.0,0.0823327615780446,75.35625,73.78750000000001,2633.9555555555557,5.260416666666667
434622,2017,198.0,431,86.92227378190255,85.82250580046404,2051.4278846153848,5.65568445475638,240.0,0.5568445475638051,90.50874999999999,89.78375,2157.4583333333335,5.96375,SL,Slider,90.0,0.2088167053364269,82.38888888888889,81.02,2357.8684210526317,5.306666666666667,CU,Curveball,13.0,0.030162412993039442,74.42307692307692,71.97692307692309,2648.3846153846152,4.815384615384615
434628,2015,198.0,472,89.64724576271186,89.65117773019271,2125.9356435643563,6.389293361884369,288.0,0.6101694915254238,93.2173611111111,93.4076923076923,2157.9717314487634,6.569230769230769,SL,Slider,130.0,0.2754237288135593,85.10307692307693,84.67578125,2117.463768115942,6.004687499999999,CU,Curveball,27.0,0.057203389830508475,77.58148148148148,77.04444444444444,2135.8518518518517,6.088888888888888
434628,2016,170.0,459,86.99193899782135,87.17549234135667,2216.776243093923,6.348796498905909,208.0,0.4531590413943355,92.1485576923077,92.70096618357488,2200.3658536585367,6.656038647342995,SL,Slider,171.0,0.37254901960784315,84.7906432748538,84.70294117647059,2358.714285714286,6.037058823529412,CU,Curveball,64.0,0.1394335511982571,76.71406250000001,76.3421875,2228.453125,6.1
434628,2017,210.0,677,87.46636904761904,88.26224832214766,2254.5692567567567,6.423065476190477,322.0,0.4756277695716396,91.87018633540373,92.62857142857143,2177.2919254658386,6.696894409937888,SL,Slider,257.0,0.37961595273264404,84.6249027237354,84.58121546961327,2482.5593220338983,6.080544747081713,CU,Curveball,61.0,0.09010339734121123,77.48196721311474,77.42786885245903,2271.4590163934427,6.245901639344262
434628,2018,216.0,572,87.80141342756184,87.9542402826855,2194.287619047619,6.285689045936396,277.0,0.48426573426573427,91.70108303249097,92.1649819494585,2040.332129963899,6.520216606498195,SL,Slider,226.0,0.3951048951048951,84.89026548672567,84.6575221238938,2508.3621621621623,5.9734513274336285,CU,Curveball,27.0,0.0472027972027972,76.32222222222221,75.67407407407407,2337.4814814814813,5.896296296296297
434643,2015,108.0,383,83.8041775456919,82.50742705570292,2327.8015873015875,5.560846560846561,227.0,0.5926892950391645,89.22907488986785,88.25580357142857,2199.1555555555556,5.802666666666666,CU,Curveball,134.0,0.34986945169712796,74.93955223880597,72.96641221374044,2655.7480916030536,5.1061068702290076,,,,,,,,
434665,2015,99.0,87,90.17241379310344,88.87674418604651,2246.470588235294,5.695348837209303,70.0,0.8045977011494253,92.58571428571429,91.40289855072464,2213.4411764705883,5.763768115942029,CU,Curveball,16.0,0.1839080459770115,79.69375,78.05625,2460.8125,5.3999999999999995,,,,,,,,
434671,2015,155.0,629,88.61637519872814,88.13526570048309,2176.58487394958,6.110789049919485,343.0,0.5453100158982512,92.32244897959183,91.72346041055718,2343.171091445428,6.171260997067449,SL,Slider,118.0,0.1875993640699523,86.9542372881356,86.52222222222223,2358.6631578947367,5.9991452991453,CU,Curveball,57.0,0.09062003179650238,77.68771929824561,76.90545454545455,1965.9433962264152,5.7272727272727275
434671,2016,192.0,591,88.03959390862944,88.05724137931034,2198.2462962962964,6.135344827586207,333.0,0.5634517766497462,91.60810810810811,91.62878787878788,2334.0244648318044,6.194545454545454,SL,Slider,91.0,0.15397631133671744,85.37802197802198,85.41744186046512,2375.442857142857,5.9872093023255815,CU,Curveball,53.0,0.08967851099830795,78.59056603773585,77.97115384615384,2209.7272727272725,5.744230769230769
434671,2017,132.0,242,86.45625,86.45291666666667,2089.075,6.166666666666667,137.0,0.5661157024793388,90.58905109489052,90.57956204379562,2180.007299270073,6.224817518248175,SL,Slider,30.0,0.12396694214876033,83.95,83.94333333333333,2266.8,6.006666666666666,CU,Curveball,25.0,0.10330578512396695,76.24799999999999,75.68,2171.6,5.724
434671,2018,204.0,601,85.9277870216306,86.02196339434276,2077.5241379310346,6.1915141430948415,347.0,0.5773710482529119,89.88472622478386,89.94985590778097,2244.4524495677233,6.1749279538904895,CU,Curveball,56.0,0.09317803660565724,77.80357142857143,77.4875,2176.625,5.8625,SL,Slider,49.0,0.08153078202995008,83.21020408163265,83.25510204081633,2351.9148936170213,6.044897959183674
434671,2019,210.0,663,86.37262996941895,86.44709480122324,2084.688372093023,6.063914373088685,426.0,0.6425339366515838,89.06267605633802,89.09389671361502,2246.0845070422533,6.020657276995306,CU,Curveball,32.0,0.048265460030165915,76.196875,75.778125,2116.740740740741,5.721874999999999,SL,Slider,24.0,0.03619909502262444,83.02499999999999,82.9625,2217.090909090909,5.8374999999999995
434671,2022,76.0,235,85.07404255319149,85.29744680851064,1885.2297872340425,6.323829787234042,147.0,0.625531914893617,88.21428571428571,88.39319727891156,2010.1700680272108,6.291836734693878,SL,Slider,14.0,0.059574468085106386,82.06428571428572,82.51428571428572,2145.8571428571427,6.321428571428571,CU,Curveball,12.0,0.05106382978723404,75.66666666666667,75.81666666666666,2022.75,6.308333333333334
434672,2016,70.0,89,82.23258426966292,80.94831460674158,2028.3595505617977,5.885393258426966,38.0,0.42696629213483145,88.39999999999999,87.13157894736842,2290.0263157894738,5.976315789473684,KC,Knuckle Curve,23.0,0.25842696629213485,78.34347826086957,76.29130434782608,2134.0,5.539130434782609,CU,Curveball,2.0,0.02247191011235955,79.9,78.65,1990.5,5.85
434672,2017,108.0,258,81.3988188976378,80.64803149606298,1919.6929133858268,5.880314960629921,91.0,0.35271317829457366,86.12307692307692,85.389010989011,2063.4725274725274,5.926373626373626,CU,Curveball,37.0,0.1434108527131783,76.3108108108108,75.14864864864865,1873.5405405405406,5.662162162162162,KC,Knuckle Curve,32.0,0.12403100775193798,77.490625,75.8625,2004.71875,5.615625
434718,2015,192.0,193,85.31917098445595,83.82279792746114,2074.3368421052633,5.675129533678756,79.0,0.40932642487046633,89.08734177215189,87.40506329113924,2217.4050632911394,5.618987341772152,SL,Slider,71.0,0.36787564766839376,83.2943661971831,81.90845070422536,2126.926470588235,5.64225352112676,,,,,,,,
434718,2016,99.0,84,84.60595238095237,82.99759036144577,2113.0722891566265,5.481927710843373,37.0,0.44047619047619047,88.46756756756757,86.74166666666666,2213.5555555555557,5.519444444444445,SL,Slider,25.0,0.2976190476190476,83.068,81.76799999999999,2154.68,5.436,,,,,,,,
434718,2017,34.0,20,84.985,83.62,2152.6,5.45,10.0,0.5,87.36,85.88,2162.2,5.4799999999999995,SL,Slider,9.0,0.45,82.5,81.30000000000001,2150.8888888888887,5.455555555555556,,,,,,,,
435043,2015,192.0,254,86.2996062992126,85.12510288065845,1887.898148148148,5.920576131687243,145.0,0.5708661417322834,90.2248275862069,89.06642335766423,1886.3430656934306,6.091240875912408,CU,Curveball,47.0,0.18503937007874016,76.93404255319149,75.54565217391304,2181.266666666667,5.473913043478261,SL,Slider,36.0,0.14173228346456693,83.55000000000001,82.49705882352941,1458.375,5.6499999999999995
435043,2016,198.0,288,86.32673611111112,84.99583333333334,2045.6745098039216,5.914583333333334,176.0,0.6111111111111112,90.4403409090909,89.32556818181818,1970.5919540229886,6.113636363636363,CU,Curveball,48.0,0.16666666666666666,76.10208333333334,74.27291666666666,2366.0425531914893,5.495833333333334,SL,Slider,47.0,0.16319444444444445,82.07446808510639,80.50425531914894,2338.823529411765,5.648936170212766
435043,2017,68.0,44,84.17727272727274,83.63863636363637,1957.0,6.004545454545454,28.0,0.6363636363636364,87.91071428571429,87.47857142857143,1852.357142857143,6.110714285714286,CU,Curveball,7.0,0.1590909090909091,73.6,72.84285714285714,2289.0,5.871428571428572,SL,Slider,7.0,0.1590909090909091,80.0,79.14285714285714,2291.8,5.671428571428572
435043,2018,245.0,231,83.12555066079295,82.23832599118943,1997.035242290749,5.762555066079295,116.0,0.5021645021645021,88.50948275862069,87.88879310344828,1923.2413793103449,5.993103448275861,CU,Curveball,49.0,0.21212121212121213,73.27755102040817,71.78775510204082,2234.9591836734694,5.3591836734693885,SL,Slider,32.0,0.13852813852813853,78.39375,77.125,2378.96875,5.378125
435043,2019,144.0,79,84.59113924050632,83.61518987341772,2164.53164556962,5.735443037974684,49.0,0.620253164556962,88.66938775510205,87.98775510204081,1997.6938775510205,5.940816326530613,SL,Slider,20.0,0.25316455696202533,79.81,78.41499999999999,2483.0,5.445,CU,Curveball,10.0,0.12658227848101267,74.17,72.59,2345.1,5.31
435045,2015,32.0,41,90.28292682926829,91.1625,1833.3783783783783,7.027500000000001,25.0,0.6097560975609756,93.2,94.19583333333333,2229.4583333333335,7.054166666666667,SL,Slider,12.0,0.2926829268292683,85.61666666666667,85.89999999999999,981.4444444444445,6.616666666666667,,,,,,,,
435221,2015,32.0,97,91.60412371134021,90.7625,2287.28125,5.9781249999999995,79.0,0.8144329896907216,93.8126582278481,93.1051282051282,2260.5128205128203,6.065384615384616,CU,Curveball,18.0,0.18556701030927836,81.91111111111111,80.61111111111111,2403.277777777778,5.6,,,,,,,,
435221,2016,66.0,214,88.46168224299065,87.99014084507043,2326.644549763033,6.046478873239437,135.0,0.6308411214953271,92.7837037037037,92.51185185185186,2258.3777777777777,6.257777777777777,CU,Curveball,79.0,0.3691588785046729,81.07594936708861,80.16410256410255,2447.907894736842,5.680769230769231,,,,,,,,
435221,2017,102.0,240,89.33807531380752,88.4581589958159,2349.723849372385,5.651882845188284,174.0,0.725,92.57816091954022,91.94310344827586,2247.4367816091954,5.789080459770115,CU,Curveball,63.0,0.2625,80.44603174603175,78.9047619047619,2634.8253968253966,5.27936507936508,SL,Slider,1.0,0.004166666666666667,87.9,86.6,2261.0,5.4
435221,2018,105.0,355,88.47014084507043,87.27408450704225,2289.598853868195,5.503098591549295,244.0,0.6873239436619718,91.74508196721311,90.80491803278689,2152.2090163934427,5.656967213114754,CU,Curveball,91.0,0.2563380281690141,80.11428571428571,78.27582417582418,2645.263736263736,5.115384615384615,SL,Slider,19.0,0.05352112676056338,86.20526315789475,84.78421052631579,2385.076923076923,5.363157894736841
435400,2015,165.0,170,93.70117647058824,92.91385542168675,2260.245398773006,5.990963855421687,162.0,0.9529411764705882,94.5141975308642,93.68301886792452,2271.852564102564,6.011320754716981,,,,,,,,,,,,,,,,
435400,2016,68.0,102,91.83333333333333,91.59081632653063,2217.452631578947,6.0285714285714285,94.0,0.9215686274509803,92.4904255319149,92.16703296703298,2253.2808988764045,6.026373626373626,CU,Curveball,5.0,0.049019607843137254,84.52000000000001,84.5,2112.3333333333335,5.85,,,,,,,,
435400,2017,140.0,141,89.99219858156029,89.29078014184397,2201.7163120567375,5.860992907801419,141.0,1.0,89.99219858156029,89.29078014184397,2201.7163120567375,5.860992907801419,,,,,,,,,,,,,,,,
435622,2019,34.0,15,85.08,83.46000000000001,2129.3333333333335,5.193333333333333,4.0,0.26666666666666666,91.725,90.325,2249.25,5.325,CU,Curveball,6.0,0.4,81.03333333333333,79.31666666666666,2072.3333333333335,5.116666666666666,,,,,,,,
444436,2015,145.0,152,89.95394736842105,89.26408450704226,1943.5815602836878,5.861971830985915,99.0,0.6513157894736842,92.85252525252525,92.06702127659574,1903.3936170212767,5.886170212765957,SL,Slider,32.0,0.21052631578947367,84.54375,83.77,2157.655172413793,5.819999999999999,,,,,,,,
444436,2016,60.0,60,87.15166666666666,85.69333333333334,2042.0526315789473,5.673333333333333,31.0,0.5166666666666667,91.43225806451612,90.03548387096775,1968.3548387096773,5.72258064516129,SL,Slider,16.0,0.26666666666666666,81.58125,80.125,2383.4615384615386,5.64375,,,,,,,,
444446,2015,29.0,31,89.98709677419355,90.37096774193549,2064.6451612903224,6.538709677419354,23.0,0.7419354838709677,93.5086956521739,93.97391304347826,2157.782608695652,6.639130434782608,CU,Curveball,6.0,0.1935483870967742,77.93333333333332,77.91666666666667,1816.5,6.116666666666667,,,,,,,,
444468,2015,162.0,287,92.75644599303135,92.31584507042254,2023.7543103448277,6.245070422535211,178.0,0.6202090592334495,96.53370786516854,96.29657142857144,2040.7882352941176,6.3914285714285715,SL,Slider,98.0,0.34146341463414637,86.68265306122449,85.96428571428571,2019.6274509803923,5.970408163265306,CU,Curveball,1.0,0.003484320557491289,78.9,79.0,1170.0,6.5
444468,2016,140.0,164,92.75975609756097,93.11524390243903,2093.8861788617887,6.544512195121951,101.0,0.6158536585365854,96.61980198019802,97.03168316831685,2085.656565656566,6.6762376237623755,SL,Slider,59.0,0.3597560975609756,86.28983050847458,86.4677966101695,2161.3,6.2762711864406775,,,,,,,,
444468,2017,145.0,266,92.00676691729323,92.34655870445343,2191.9670781893005,6.261654135338346,157.0,0.5902255639097744,96.0235668789809,95.93630573248407,2129.452229299363,6.346496815286624,SL,Slider,102.0,0.38345864661654133,85.99019607843137,85.70240963855422,2340.9367088607596,6.090196078431373,,,,,,,,
444468,2018,210.0,219,93.36788990825688,93.03211009174312,2151.560975609756,6.151376146788991,139.0,0.634703196347032,97.13381294964029,96.80575539568345,2050.68345323741,6.228057553956835,SL,Slider,76.0,0.3470319634703196,86.5578947368421,86.18552631578947,2390.8571428571427,6.001315789473685,,,,,,,,
444468,2019,217.0,222,92.43930348258708,92.15273631840796,2188.4338624338625,6.09502487562189,117.0,0.527027027027027,96.49401709401708,96.30085470085469,2092.034188034188,6.223931623931623,SL,Slider,81.0,0.36486486486486486,86.67777777777778,86.22716049382716,2367.8840579710145,5.892592592592592,,,,,,,,
444520,2015,175.0,124,85.74112903225806,84.13669724770642,1993.7735849056603,5.446788990825689,66.0,0.532258064516129,90.18939393939394,88.65762711864407,2073.0,5.567796610169491,SL,Slider,25.0,0.20161290322580644,86.52,85.525,2017.8823529411766,5.41,CU,Curveball,9.0,0.07258064516129033,76.30000000000001,74.05555555555556,2205.777777777778,5.1000000000000005
444520,2016,72.0,54,86.5,85.15925925925927,2123.867924528302,5.440740740740741,27.0,0.5,90.03333333333333,88.65185185185184,2104.703703703704,5.503703703703703,SL,Slider,16.0,0.2962962962962963,85.875,84.4375,2444.3333333333335,5.26875,CU,Curveball,1.0,0.018518518518518517,79.0,77.5,2362.0,5.4
444520,2017,148.0,104,84.95673076923077,82.90961538461539,2008.6407766990292,5.306730769230769,61.0,0.5865384615384616,89.44590163934426,87.45737704918032,1984.2295081967213,5.419672131147541,CU,Curveball,21.0,0.20192307692307693,78.08571428571429,75.73333333333332,2388.55,4.976190476190476,,,,,,,,
444836,2015,30.0,38,86.50263157894737,85.51621621621621,2112.675675675676,5.918918918918919,35.0,0.9210526315789473,86.92571428571429,85.92058823529412,2185.235294117647,5.902941176470588,,,,,,,,,,,,,,,,
444857,2015,96.0,389,85.56632390745501,84.82390745501286,2267.186046511628,5.890488431876607,269.0,0.6915167095115681,89.93085501858737,89.40594795539033,2179.5992509363296,5.997026022304833,CU,Curveball,110.0,0.2827763496143959,74.96454545454546,73.68636363636364,2525.1545454545453,5.631818181818182,,,,,,,,
444857,2016,198.0,314,86.70095541401274,86.42261146496816,2255.983922829582,6.172929936305732,229.0,0.7292993630573248,90.00305676855895,89.88078602620088,2187.343612334802,6.236681222707424,CU,Curveball,71.0,0.22611464968152867,76.38732394366197,75.60140845070423,2588.7,5.964788732394366,,,,,,,,
444857,2017,136.0,580,85.20886956521738,84.93554006968641,2254.3706293706296,6.164173913043478,402.0,0.6931034482758621,88.9455223880597,88.88778054862843,2189.6990049751244,6.25273631840796,CU,Curveball,149.0,0.25689655172413794,75.69395973154363,74.84295302013423,2484.4383561643835,5.897315436241611,,,,,,,,
444876,2022,36.0,12,50.96666666666667,49.56666666666666,1304.25,5.05,,,,,,,CU,Curveball,6.0,0.5,45.76666666666667,44.43333333333334,1307.1666666666667,5.016666666666667,,,,,,,,
444935,2015,116.0,166,92.41867469879519,91.86174496644296,2225.8513513513512,5.943624161073826,152.0,0.9156626506024096,93.65789473684211,93.19926470588236,2266.4296296296297,5.9941176470588236,SL,Slider,14.0,0.08433734939759036,78.96428571428571,77.86923076923077,1804.4615384615386,5.415384615384616,,,,,,,,
445055,2017,32.0,16,57.20666666666667,56.478571428571435,1549.2666666666667,5.36,,,,,,,SL,Slider,13.0,0.8125,58.76153846153846,58.35,1559.0,5.446153846153846,CU,Curveball,2.0,0.125,47.1,45.25,1486.0,4.8
445060,2015,66.0,172,84.48779069767443,83.201775147929,1958.2101910828026,5.37396449704142,99.0,0.5755813953488372,90.08080808080808,88.9979381443299,1969.9690721649486,5.61958762886598,SL,Slider,34.0,0.19767441860465115,80.74705882352941,79.15882352941175,1634.7727272727273,5.138235294117647,CU,Curveball,24.0,0.13953488372093023,72.66666666666667,70.92083333333333,2493.4583333333335,5.070833333333334
445060,2016,170.0,688,85.59665697674419,83.95264705882353,2098.687285223368,5.334411764705883,338.0,0.49127906976744184,91.23727810650888,89.81826347305389,2059.2732732732734,5.564071856287425,SL,Slider,237.0,0.3444767441860465,81.97004219409283,80.09702127659574,2163.0359712230215,5.140000000000001,CU,Curveball,69.0,0.1002906976744186,73.98260869565217,71.98088235294118,2590.220588235294,5.014705882352941
445060,2017,210.0,814,85.45055624227442,84.19138576779027,2058.138064516129,5.4577255871446235,406.0,0.4987714987714988,90.97068965517241,89.89236453201971,2053.2389162561576,5.682266009852217,SL,Slider,229.0,0.28132678132678135,81.22620087336244,79.71428571428571,2283.479797979798,5.235807860262009,KC,Knuckle Curve,63.0,0.0773955773955774,73.34920634920636,71.41904761904762,2543.904761904762,5.149206349206349
445163,2015,136.0,134,86.70373134328358,86.86616541353384,2160.6165413533836,6.422556390977444,108.0,0.8059701492537313,88.64814814814815,88.8851851851852,2144.435185185185,6.548148148148148,CU,Curveball,14.0,0.1044776119402985,74.04999999999998,73.06153846153846,2563.3846153846152,5.723076923076923,SL,Slider,10.0,0.07462686567164178,84.53999999999999,84.27,1974.5,6.06
445170,2015,30.0,53,86.45283018867924,86.60588235294117,2138.6,6.013725490196078,35.0,0.660377358490566,88.94857142857143,89.07058823529412,2309.9117647058824,6.102941176470588,SL,Slider,13.0,0.24528301886792453,80.94615384615385,81.23846153846154,1873.5,5.815384615384615,,,,,,,,
445197,2015,180.0,251,92.07609561752989,91.7276,2204.7323232323233,6.288399999999999,148.0,0.5896414342629482,95.13648648648649,94.75675675675676,2277.721088435374,6.372297297297297,SL,Slider,102.0,0.4063745019920319,87.80098039215687,87.46039603960396,2000.0,6.167326732673267,CU,Curveball,1.0,0.00398406374501992,75.2,74.4,1712.0,6.1
445197,2016,124.0,145,92.05241379310345,92.25034482758622,2358.7132352941176,6.376551724137931,95.0,0.6551724137931034,94.28736842105262,94.46631578947368,2293.574468085106,6.435789473684211,SL,Slider,50.0,0.3448275862068966,87.806,88.04,2504.5,6.264000000000001,,,,,,,,
445197,2017,192.0,213,88.47793427230047,89.02924528301887,2367.5943396226417,6.414084507042253,105.0,0.49295774647887325,92.43333333333334,93.16095238095238,2289.3809523809523,6.582857142857144,SL,Slider,94.0,0.4413145539906103,86.09893617021277,86.6774193548387,2454.569892473118,6.3446808510638295,CU,Curveball,14.0,0.06572769953051644,74.78571428571429,73.66428571428571,2376.4285714285716,5.614285714285714
