playerID,nameFirst,nameLast,yearID,age,G,AB,H,2B,3B,HR,RBI,SB,BB,SO,AVG,OBP,SLG,OPS,bats,throws,prev_year,next_year,prev_OPS,next_OPS,prev_OBP,next_OBP,prev_SLG,next_SLG,delta_OPS,delta_OBP,delta_SLG,statcast_age_bat,batted_ball_count,avg_launch_speed,avg_launch_angle,hard_hit_rate,avg_estimated_woba,avg_estimated_slg
cozarza01,Zack,Cozart,2016,31.0,121,464,117,28,2,16,50.0,4.0,37,84.0,0.2521551724137931,0.3076923076923077,0.4245689655172414,0.732261273209549,R,R,2015.0,2017.0,0.7686220415275156,0.9325605900948366,0.3098591549295774,0.3846153846153846,0.4587628865979381,0.547945205479452,-0.0363607683179665,-0.0021668472372697,-0.0341939210806967,186.0,144.0,84.51597222222222,15.04861111111111,0.2361111111111111,0.2647850769230769,0.4489799999999999
cozarza01,Zack,Cozart,2017,32.0,122,438,130,24,7,24,63.0,3.0,62,78.0,0.2968036529680365,0.3846153846153846,0.547945205479452,0.9325605900948366,R,R,2016.0,2018.0,0.732261273209549,0.6580498306041784,0.3076923076923077,0.2964426877470356,0.4245689655172414,0.3616071428571428,0.2002993168852875,0.0769230769230769,0.1233762399622106,192.0,171.0,82.84327485380118,13.32748538011696,0.239766081871345,0.3051137285714285,0.4322788461538461
crawfbr01,Brandon,Crawford,2017,30.0,144,518,131,34,1,14,77.0,3.0,42,113.0,0.2528957528957529,0.3052631578947368,0.4034749034749035,0.7087380613696403,L,R,,2018.0,,0.7185128117331507,,0.3249158249158249,,0.3935969868173258,,,,150.0,153.0,81.04640522875816,12.339869281045752,0.2156862745098039,0.2843714418604651,0.4019780219780219
crawfbr01,Brandon,Crawford,2018,31.0,151,531,135,28,2,14,54.0,4.0,50,122.0,0.2542372881355932,0.3249158249158249,0.3935969868173258,0.7185128117331507,L,R,2017.0,2019.0,0.7087380613696403,0.6535714285714285,0.3052631578947368,0.3035714285714285,0.4034749034749035,0.35,0.0097747503635103,0.019652667021088,-0.0098779166575777,217.0,147.0,84.97074829931974,18.877551020408163,0.238095238095238,0.319981798561151,0.5535959595959595
crawfbr01,Brandon,Crawford,2021,34.0,138,483,144,30,3,24,90.0,11.0,56,105.0,0.2981366459627329,0.3734061930783242,0.5217391304347826,0.8951453235131068,L,R,2019.0,2022.0,,0.6518406059890776,,0.3078602620087336,,0.343980343980344,,,,204.0,177.0,81.13898305084746,16.401129943502823,0.2711864406779661,0.3701726385408928,0.56091
crawfbr01,Brandon,Crawford,2022,35.0,118,407,94,15,2,9,52.0,1.0,39,98.0,0.2309582309582309,0.3078602620087336,0.343980343980344,0.6518406059890776,L,R,2021.0,2023.0,0.8951453235131068,0.5872149052361066,0.3734061930783242,0.2727272727272727,0.5217391304347826,0.3144876325088339,-0.2433047175240292,-0.0655459310695906,-0.1777587864544386,210.0,129.0,83.83798449612404,14.248062015503876,0.1860465116279069,0.2589540167310167,0.402943661971831
crispco01,Coco,Crisp,2015,36.0,44,126,22,6,0,0,6.0,2.0,13,25.0,0.1746031746031746,0.2517985611510791,0.2222222222222222,0.4740207833733013,B,R,,2016.0,,0.6984804197454657,,0.3016194331983806,,0.3968609865470852,,,,108.0,41.0,81.92682926829268,15.0,0.1463414634146341,0.19068744,0.2621470588235294
croncj01,C. J.,Cron,2021,31.0,142,470,132,31,1,28,92.0,1.0,60,117.0,0.2808510638297872,0.3747714808043875,0.5297872340425532,0.9045587148469408,R,R,,2022.0,,0.7831985116791842,,0.3153724247226624,,0.4678260869565217,,,,186.0,177.0,83.04406779661016,13.409090909090908,0.2542372881355932,0.3843430594757396,0.6263253012048192
croncj01,C. J.,Cron,2022,32.0,150,575,148,28,3,29,102.0,0.0,43,164.0,0.2573913043478261,0.3153724247226624,0.4678260869565217,0.7831985116791842,R,R,2021.0,2023.0,0.9045587148469408,0.7290725559087614,0.3747714808043875,0.2949640287769784,0.5297872340425532,0.4341085271317829,-0.1213602031677565,-0.0593990560817251,-0.0619611470860315,192.0,162.0,82.0895061728395,18.14197530864197,0.2654320987654321,0.3396692520828482,0.6884875
cruzne02,Nelson,Cruz,2015,35.0,152,590,178,22,1,44,93.0,3.0,59,164.0,0.3016949152542373,0.3694656488549618,0.5661016949152542,0.935567343770216,R,R,,2016.0,,0.914998358206296,,0.3598200899550225,,0.5551782682512734,,,,210.0,100.0,92.665,10.8,0.47,0.3783641217391304,0.6602142857142856
cruzne02,Nelson,Cruz,2016,36.0,155,589,169,27,1,43,105.0,2.0,62,159.0,0.2869269949066214,0.3598200899550225,0.5551782682512734,0.914998358206296,R,R,2015.0,2017.0,0.935567343770216,0.9237549495287491,0.3694656488549618,0.3751937984496124,0.5661016949152542,0.5485611510791367,-0.0205689855639201,-0.0096455588999393,-0.0109234266639808,216.0,183.0,87.94863387978143,17.18032786885246,0.3825136612021858,0.3775515060240964,0.858875
cruzne02,Nelson,Cruz,2017,37.0,155,556,160,28,0,39,119.0,1.0,70,140.0,0.2877697841726618,0.3751937984496124,0.5485611510791367,0.9237549495287491,R,R,2016.0,2018.0,0.914998358206296,0.85046409045118,0.3598200899550225,0.3417935702199661,0.5551782682512734,0.5086705202312138,0.0087565913224532,0.0153737084945899,-0.0066171171721366,222.0,147.0,84.96326530612244,12.299319727891156,0.3605442176870748,0.4216629784172662,0.8477640449438203
cruzne02,Nelson,Cruz,2018,38.0,144,519,133,18,1,37,97.0,1.0,55,122.0,0.25626204238921,0.3417935702199661,0.5086705202312138,0.85046409045118,R,R,2017.0,2019.0,0.9237549495287491,1.0310742121314809,0.3751937984496124,0.3923076923076923,0.5485611510791367,0.6387665198237885,-0.0732908590775691,-0.0334002282296462,-0.0398906308479228,266.0,155.0,88.41419354838709,13.264516129032256,0.3806451612903225,0.4047728275862068,0.7563069306930693
cruzne02,Nelson,Cruz,2021,41.0,140,513,136,21,1,32,86.0,3.0,51,126.0,0.2651072124756335,0.3344827586206896,0.4970760233918128,0.8315587820125026,R,R,2019.0,2022.0,,0.6505456349206349,,0.3134920634920635,,0.3370535714285714,,,,246.0,193.0,86.98704663212435,13.098445595854924,0.3626943005181347,0.4347325835641323,0.8110185185185186
cruzne02,Nelson,Cruz,2022,42.0,124,448,105,16,0,10,64.0,4.0,49,119.0,0.234375,0.3134920634920635,0.3370535714285714,0.6505456349206349,R,R,2021.0,2023.0,0.8315587820125026,0.6814961354435038,0.3344827586206896,0.2828947368421052,0.4970760233918128,0.3986013986013986,-0.1810131470918676,-0.0209906951286261,-0.1600224519632413,252.0,178.0,84.22977528089888,10.084269662921349,0.3089887640449438,0.3747596546774809,0.710404255319149
culbech01,Charlie,Culberson,2021,32.0,91,247,60,15,2,5,22.0,7.0,17,64.0,0.242914979757085,0.2958801498127341,0.3805668016194332,0.6764469514321673,R,R,2019.0,2022.0,,0.6398550724637682,,0.2833333333333333,,0.3565217391304348,,,,192.0,114.0,79.17631578947369,19.105263157894736,0.175438596491228,0.2694315808080808,0.3979264705882353
darnatr01,Travis,d'Arnaud,2021,32.0,60,209,46,14,0,7,26.0,0.0,17,53.0,0.2200956937799043,0.2838427947598253,0.3875598086124402,0.6714026033722655,R,R,2019.0,2022.0,,0.7914710485133021,,0.3192488262910798,,0.4722222222222222,,,,96.0,54.0,86.17592592592592,22.22222222222222,0.2962962962962963,0.393649101978419,0.8243103448275861
darnatr01,Travis,d'Arnaud,2022,33.0,107,396,106,25,1,18,60.0,0.0,19,90.0,0.2676767676767677,0.3192488262910798,0.4722222222222222,0.7914710485133021,R,R,2021.0,2023.0,0.6714026033722655,0.6846749781950644,0.2838427947598253,0.2876712328767123,0.3875598086124402,0.3970037453183521,0.1200684451410365,0.0354060315312544,0.084662413609782,165.0,107.0,82.1018691588785,20.70093457943925,0.2149532710280373,0.3087666923110533,0.53435
darnatr01,Travis,d'Arnaud,2023,34.0,74,267,60,13,0,11,39.0,0.0,21,67.0,0.2247191011235955,0.2876712328767123,0.3970037453183521,0.6846749781950644,R,R,2022.0,2024.0,0.7914710485133021,0.7385348706143074,0.3192488262910798,0.3020527859237537,0.4722222222222222,0.4364820846905538,-0.1067960703182376,-0.0315775934143675,-0.0752184769038701,170.0,97.0,84.65463917525773,14.1340206185567,0.2371134020618556,0.3654704387333906,0.5865263157894737
davisch02,Chris,Davis,2016,30.0,157,566,125,21,0,38,84.0,1.0,88,219.0,0.2208480565371024,0.3323308270676692,0.4593639575971731,0.7916947846648423,L,R,,2017.0,,0.7324059193785992,,0.3091603053435114,,0.4232456140350877,,,,180.0,114.0,85.00701754385965,22.42105263157895,0.2807017543859649,0.3328473636363636,0.7342647058823529
davisch02,Chris,Davis,2017,31.0,128,456,98,15,1,26,61.0,1.0,61,195.0,0.2149122807017544,0.3091603053435114,0.4232456140350877,0.7324059193785992,L,R,2016.0,2018.0,0.7916947846648423,0.5390397000081519,0.3323308270676692,0.2432950191570881,0.4593639575971731,0.2957446808510638,-0.0592888652862431,-0.0231705217241577,-0.0361183435620854,155.0,102.0,83.00196078431374,18.147058823529413,0.2352941176470588,0.3071480165289256,0.7171525423728813
davisch02,Chris,Davis,2018,32.0,128,470,79,12,0,16,49.0,2.0,41,192.0,0.1680851063829787,0.2432950191570881,0.2957446808510638,0.5390397000081519,L,R,2017.0,2019.0,0.7324059193785992,0.6013010808409831,0.3091603053435114,0.2755681818181818,0.4232456140350877,0.3257328990228013,-0.1933662193704473,-0.0658652861864233,-0.1275009331840239,192.0,127.0,85.15984251968503,19.365079365079364,0.2834645669291338,0.2959158,0.539873417721519
davisjd01,J. D.,Davis,2023,30.0,144,480,119,23,1,18,69.0,1.0,52,152.0,0.2479166666666666,0.3253676470588235,0.4125,0.7378676470588235,R,R,,2024.0,,0.6310217995873328,,0.2929936305732484,,0.3380281690140845,,,,180.0,138.0,84.97608695652174,10.782608695652174,0.3260869565217391,0.3308847463853168,0.5667721518987342
daviskh01,Khris,Davis,2017,30.0,153,566,140,28,1,43,110.0,4.0,73,195.0,0.2473498233215547,0.3358895705521472,0.5282685512367491,0.8641581217888963,R,R,,2018.0,,0.8742991845056065,,0.3256880733944954,,0.5486111111111112,,,,180.0,147.0,86.39659863945577,20.782312925170068,0.4285714285714285,0.4098855063291139,0.9568736842105264
daviskh01,Khris,Davis,2018,31.0,151,576,142,28,1,48,123.0,0.0,59,175.0,0.2465277777777778,0.3256880733944954,0.5486111111111112,0.8742991845056065,R,R,2017.0,2019.0,0.8641581217888963,0.6793773135236549,0.3358895705521472,0.2926829268292683,0.5282685512367491,0.3866943866943867,0.0101410627167102,-0.0102014971576518,0.020342559874362,217.0,134.0,86.22089552238806,21.149253731343283,0.2835820895522388,0.31970977124183,0.6132808988764045
davisra01,Rajai,Davis,2015,35.0,112,341,88,16,11,8,30.0,18.0,22,76.0,0.2580645161290322,0.3062330623306233,0.4398826979472141,0.7461157602778374,R,R,,2016.0,,0.6933332144322175,,0.305668016194332,,0.3876651982378855,,,,210.0,68.0,85.55588235294118,13.132352941176473,0.2205882352941176,0.2483104487179487,0.4169636363636363
davisra01,Rajai,Davis,2016,36.0,134,454,113,23,2,12,48.0,43.0,33,106.0,0.2488986784140969,0.305668016194332,0.3876651982378855,0.6933332144322175,R,R,2015.0,2017.0,0.7461157602778374,0.6413649706457926,0.3062330623306233,0.2931506849315068,0.4398826979472141,0.3482142857142857,-0.0527825458456199,-0.0005650461362913,-0.0522174997093285,216.0,113.0,82.98849557522125,17.56637168141593,0.3185840707964602,0.2391579142857142,0.3911304347826086
davisra01,Rajai,Davis,2017,37.0,117,336,79,19,2,5,20.0,29.0,27,83.0,0.2351190476190476,0.2931506849315068,0.3482142857142857,0.6413649706457926,R,R,2016.0,2018.0,0.6933332144322175,0.558914131690412,0.305668016194332,0.2783018867924528,0.3876651982378855,0.2806122448979591,-0.0519682437864249,-0.0125173312628251,-0.0394509125235997,185.0,124.0,82.65564516129034,16.330645161290324,0.2177419354838709,0.2555633090909091,0.4081975308641975
deazaal01,Alejandro,De Aza,2015,31.0,114,325,85,17,7,7,35.0,7.0,31,84.0,0.2615384615384615,0.3333333333333333,0.4215384615384615,0.7548717948717949,L,L,,2016.0,,0.6175053017158281,,0.2969924812030075,,0.3205128205128205,,,,186.0,68.0,85.21470588235294,17.985294117647058,0.2058823529411764,0.2620064358974359,0.4443518518518519
dejonpa01,Paul,DeJong,2023,30.0,112,372,77,13,0,14,38.0,4.0,21,121.0,0.2069892473118279,0.2575,0.3548387096774194,0.6123387096774193,R,R,,2024.0,,0.7028999020933377,,0.2759336099585062,,0.4269662921348314,,,,150.0,92.0,80.23260869565217,16.554347826086957,0.1847826086956521,0.2632088544061302,0.3670555555555555
descada01,Daniel,Descalso,2016,30.0,99,250,66,12,2,8,38.0,3.0,34,56.0,0.264,0.3494809688581315,0.424,0.7734809688581314,L,R,,2017.0,,0.7270071286665887,,0.3316582914572864,,0.3953488372093023,,,,120.0,57.0,85.72105263157896,9.771929824561404,0.3508771929824561,0.3366082142857142,0.539975
descada01,Daniel,Descalso,2017,31.0,131,344,80,16,5,10,51.0,4.0,48,89.0,0.2325581395348837,0.3316582914572864,0.3953488372093023,0.7270071286665887,L,R,2016.0,2018.0,0.7734809688581314,0.7886106546802645,0.3494809688581315,0.3530805687203791,0.424,0.4355300859598854,-0.0464738401915427,-0.017822677400845,-0.0286511627906976,186.0,80.0,81.45750000000001,16.5875,0.175,0.2784145357142857,0.4685438596491228
descada01,Daniel,Descalso,2018,32.0,138,349,83,22,4,13,57.0,0.0,64,110.0,0.2378223495702005,0.3530805687203791,0.4355300859598854,0.7886106546802645,L,R,2017.0,2019.0,0.7270071286665887,0.5208333333333333,0.3316582914572864,0.2708333333333333,0.3953488372093023,0.25,0.0616035260136758,0.0214222772630927,0.0401812487505831,224.0,77.0,84.19090909090909,26.363636363636363,0.2337662337662337,0.3572948314606741,0.5566603773584906
desmoia01,Ian,Desmond,2015,30.0,156,583,136,27,2,19,62.0,13.0,45,187.0,0.2332761578044597,0.289763779527559,0.3842195540308747,0.6739833335584338,R,R,,2016.0,,0.7817028064992615,,0.3353028064992615,,0.4464,,,,180.0,102.0,90.01274509803923,8.147058823529411,0.4215686274509804,0.3173098244274809,0.5520568181818182
desmoia01,Ian,Desmond,2016,31.0,156,625,178,29,3,22,86.0,21.0,44,160.0,0.2848,0.3353028064992615,0.4464,0.7817028064992615,R,R,2015.0,2017.0,0.6739833335584338,0.7007768209972252,0.289763779527559,0.3261455525606469,0.3842195540308747,0.3746312684365782,0.1077194729408277,0.0455390269717024,0.0621804459691252,186.0,177.0,85.84463276836158,5.19774011299435,0.3389830508474576,0.2840322717391304,0.5135867768595042
desmoia01,Ian,Desmond,2017,32.0,95,339,93,11,1,7,40.0,15.0,24,87.0,0.2743362831858407,0.3261455525606469,0.3746312684365782,0.7007768209972252,R,R,2016.0,2018.0,0.7817028064992615,0.7290649873174145,0.3353028064992615,0.3074433656957929,0.4464,0.4216216216216216,-0.0809259855020363,-0.0091572539386145,-0.0717687315634218,128.0,68.0,85.5264705882353,5.470588235294118,0.2205882352941176,0.2521452191780822,0.4726382978723404
desmoia01,Ian,Desmond,2018,33.0,160,555,131,21,8,22,88.0,20.0,53,146.0,0.236036036036036,0.3074433656957929,0.4216216216216216,0.7290649873174145,R,R,2017.0,2019.0,0.7007768209972252,0.788326614511716,0.3261455525606469,0.3097713097713098,0.3746312684365782,0.4785553047404063,0.0282881663201893,-0.018702186864854,0.0469903531850434,231.0,159.0,84.50628930817611,5.666666666666667,0.2893081761006289,0.2873533916083916,0.44897
diazal02,Aledmys,Diaz,2021,31.0,84,294,76,19,0,8,45.0,0.0,16,62.0,0.2585034013605442,0.3166144200626959,0.4047619047619047,0.7213763248246007,R,R,,2022.0,,0.6907404622248959,,0.2874617737003058,,0.4032786885245901,,,,155.0,109.0,82.00183486238532,12.293577981651376,0.2568807339449541,0.3371644867016367,0.5852857142857143
diazal02,Aledmys,Diaz,2022,32.0,92,305,74,13,0,12,38.0,1.0,18,53.0,0.2426229508196721,0.2874617737003058,0.4032786885245901,0.6907404622248959,R,R,2021.0,2023.0,0.7213763248246007,0.6163913184321348,0.3166144200626959,0.2798833819241982,0.4047619047619047,0.3365079365079365,-0.0306358625997047,-0.0291526463623901,-0.0014832162373146,192.0,111.0,82.12342342342343,17.91891891891892,0.3063063063063063,0.3095245612112409,0.5547540983606557
diazel01,Elias,Diaz,2021,31.0,106,338,83,18,1,18,44.0,0.0,30,60.0,0.2455621301775148,0.3099730458221024,0.4644970414201183,0.7744700872422208,R,R,,2022.0,,0.6483612625344909,,0.2808398950131233,,0.3675213675213675,,,,186.0,113.0,85.0141592920354,19.283185840707965,0.3274336283185841,0.3666793547139618,0.5855774647887324
diazel01,Elias,Diaz,2022,32.0,105,351,80,18,2,9,51.0,0.0,25,82.0,0.2279202279202279,0.2808398950131233,0.3675213675213675,0.6483612625344909,R,R,2021.0,2023.0,0.7744700872422208,0.725054374188299,0.3099730458221024,0.3155893536121673,0.4644970414201183,0.4094650205761317,-0.1261088247077298,-0.0291331508089791,-0.0969756738987507,192.0,139.0,82.59640287769786,14.307142857142855,0.3093525179856115,0.3619255256356407,0.614943661971831
diazel01,Elias,Diaz,2023,33.0,141,486,130,25,1,14,72.0,1.0,34,118.0,0.2674897119341564,0.3155893536121673,0.4094650205761317,0.725054374188299,R,R,2022.0,2024.0,0.6483612625344909,0.6949287749287749,0.2808398950131233,0.3133903133903133,0.3675213675213675,0.3815384615384615,0.0766931116538081,0.0347494585990439,0.0419436530547641,231.0,176.0,81.28352272727273,18.717514124293785,0.2272727272727272,0.2704741716589862,0.4805125
diazya01,Yandy,Diaz,2021,30.0,134,465,119,20,1,13,64.0,1.0,69,85.0,0.2559139784946236,0.3530499075785582,0.3870967741935484,0.7401466817721066,R,R,,2022.0,,0.8242666727287883,,0.4014336917562724,,0.4228329809725158,,,,180.0,167.0,85.07185628742515,13.455089820359282,0.2754491017964072,0.3471833929185133,0.5281372549019607
diazya01,Yandy,Diaz,2022,31.0,137,473,140,33,0,9,57.0,3.0,78,60.0,0.2959830866807611,0.4014336917562724,0.4228329809725158,0.8242666727287883,R,R,2021.0,2023.0,0.7401466817721066,0.9319047619047618,0.3530499075785582,0.41,0.3870967741935484,0.5219047619047619,0.0841199909566816,0.0483837841777141,0.0357362067789674,186.0,152.0,86.12434210526317,15.427631578947368,0.3223684210526316,0.3035817328521152,0.4036666666666667
diazya01,Yandy,Diaz,2023,32.0,136,525,173,35,0,22,78.0,0.0,65,94.0,0.3295238095238095,0.41,0.5219047619047619,0.9319047619047618,R,R,2022.0,2024.0,0.8242666727287883,0.7552392148113826,0.4014336917562724,0.3413848631239936,0.4228329809725158,0.413854351687389,0.1076380891759735,0.0085663082437275,0.099071780932246,224.0,183.0,84.22677595628416,9.595628415300547,0.3005464480874317,0.3518648038741635,0.5142323232323233
dickeco01,Corey,Dickerson,2021,32.0,109,336,91,18,5,6,29.0,6.0,25,68.0,0.2708333333333333,0.3260273972602739,0.4077380952380952,0.7337654924983692,L,R,2019.0,2022.0,,0.6982398121188157,,0.2996632996632997,,0.398576512455516,,,,160.0,120.0,82.17333333333333,21.466666666666665,0.25,0.3187987774641595,0.4943484848484848
dickeco01,Corey,Dickerson,2022,33.0,97,281,75,17,1,6,36.0,0.0,12,48.0,0.2669039145907473,0.2996632996632997,0.398576512455516,0.6982398121188157,L,R,2021.0,2023.0,0.7337654924983692,0.6370614035087719,0.3260273972602739,0.2828947368421052,0.4077380952380952,0.3541666666666667,-0.0355256803795535,-0.0263640975969742,-0.0091615827825792,165.0,100.0,80.101,21.07,0.19,0.3000693068192261,0.42984
donaljo02,Josh,Donaldson,2015,30.0,158,620,184,41,2,41,123.0,6.0,73,133.0,0.2967741935483871,0.3709449929478138,0.567741935483871,0.9386869284316848,R,R,,2016.0,,0.9534048755294902,,0.4040114613180516,,0.5493934142114385,,,,180.0,126.0,91.83095238095238,10.22222222222222,0.5,0.4176495163398693,0.7795420560747663
donaljo02,Josh,Donaldson,2016,31.0,155,577,164,32,5,37,99.0,7.0,109,119.0,0.2842287694974003,0.4040114613180516,0.5493934142114385,0.9534048755294902,R,R,2015.0,2017.0,0.9386869284316848,0.9441167897396036,0.3709449929478138,0.3850806451612903,0.567741935483871,0.5590361445783133,0.0147179470978053,0.0330664683702378,-0.0183485212724324,186.0,163.0,86.51533742331289,20.39877300613497,0.3435582822085889,0.3836964823529411,0.64197
donaljo02,Josh,Donaldson,2017,32.0,113,415,112,21,0,33,78.0,2.0,76,111.0,0.2698795180722891,0.3850806451612903,0.5590361445783133,0.9441167897396036,R,R,2016.0,2018.0,0.9534048755294902,0.8007960344785485,0.4040114613180516,0.3515981735159817,0.5493934142114385,0.4491978609625668,-0.0092880857898864,-0.0189308161567612,0.0096427303668747,160.0,110.0,84.44272727272728,15.636363636363637,0.3272727272727272,0.4629787815126051,0.9761343283582088
donaljo02,Josh,Donaldson,2018,33.0,52,187,46,14,0,8,23.0,2.0,31,54.0,0.2459893048128342,0.3515981735159817,0.4491978609625668,0.8007960344785485,R,R,2017.0,2019.0,0.9441167897396036,0.9003098473980834,0.3850806451612903,0.3793626707132018,0.5590361445783133,0.5209471766848816,-0.1433207552610551,-0.0334824716453086,-0.1098382836157464,99.0,56.0,84.88214285714287,20.267857142857142,0.2321428571428571,0.3373377777777777,0.6121176470588235
donaljo02,Josh,Donaldson,2021,36.0,135,457,113,26,0,26,72.0,0.0,74,114.0,0.2472647702407002,0.3517495395948434,0.474835886214442,0.8265854258092855,R,R,2019.0,2022.0,,0.6821692951400065,,0.3076923076923077,,0.3744769874476987,,,,216.0,116.0,86.1103448275862,21.853448275862068,0.3275862068965517,0.351263424289257,0.623688524590164
donaljo02,Josh,Donaldson,2022,37.0,132,478,106,28,0,15,62.0,2.0,54,148.0,0.2217573221757322,0.3076923076923077,0.3744769874476987,0.6821692951400065,R,R,2021.0,2023.0,0.8265854258092855,0.6668590668590668,0.3517495395948434,0.2486772486772486,0.474835886214442,0.4181818181818181,-0.144416130669279,-0.0440572319025357,-0.1003588987667432,222.0,167.0,84.5497005988024,20.131736526946103,0.2754491017964072,0.3242015672353165,0.6259390243902438
doziebr01,Brian,Dozier,2017,30.0,152,617,167,30,4,34,93.0,16.0,78,141.0,0.2706645056726094,0.3588652482269504,0.4975688816855753,0.8564341299125258,R,R,,2018.0,,0.6959764918625678,,0.305379746835443,,0.3905967450271247,,,,180.0,151.0,83.18079470198676,20.40397350993377,0.2516556291390728,0.2792857483443708,0.4770196078431372
doziebr01,Brian,Dozier,2018,31.0,151,553,119,30,2,21,72.0,12.0,70,129.0,0.2151898734177215,0.305379746835443,0.3905967450271247,0.6959764918625678,R,R,2017.0,2019.0,0.8564341299125258,0.7705374241940632,0.3588652482269504,0.3402489626556016,0.4975688816855753,0.4302884615384615,-0.1604576380499579,-0.0534855013915073,-0.1069721366584505,217.0,172.0,84.14651162790697,22.63372093023256,0.2558139534883721,0.302180524691358,0.5135904761904762
doziehu01,Hunter,Dozier,2021,30.0,144,487,105,27,6,16,54.0,5.0,43,154.0,0.2156057494866529,0.285451197053407,0.3942505133470226,0.6797017104004296,R,R,,2022.0,,0.6794458874458874,,0.292,,0.3874458874458874,,,,180.0,156.0,83.02435897435898,21.602564102564106,0.2115384615384615,0.3081784775494461,0.5789466666666666
drewst01,Stephen,Drew,2015,32.0,131,383,77,16,1,17,44.0,0.0,37,71.0,0.2010443864229765,0.2712264150943396,0.381201044386423,0.6524274594807626,L,R,,2016.0,,0.863869463869464,,0.3393939393939394,,0.5244755244755245,,,,192.0,79.0,86.52278481012658,16.734177215189874,0.2278481012658227,0.2513902282608695,0.3901884057971014
drurybr01,Brandon,Drury,2022,30.0,138,518,136,31,2,28,87.0,2.0,38,126.0,0.2625482625482625,0.3204225352112676,0.4922779922779923,0.8127005274892599,R,R,,2023.0,,0.8028345587510595,,0.3059273422562141,,0.4969072164948453,,,,150.0,175.0,83.35885714285713,13.085714285714284,0.2971428571428571,0.3571104594808257,0.7076172839506172
drurybr01,Brandon,Drury,2023,31.0,125,485,127,30,3,26,83.0,0.0,25,136.0,0.2618556701030928,0.3059273422562141,0.4969072164948453,0.8028345587510595,R,R,2022.0,2024.0,0.8127005274892599,0.4693589743589743,0.3204225352112676,0.2416666666666666,0.4922779922779923,0.2276923076923077,-0.0098659687382004,-0.0144951929550534,0.004629224216853,186.0,126.0,86.13888888888889,13.511811023622048,0.3095238095238095,0.3539823369683383,0.6904428571428571
dudalu01,Lucas,Duda,2016,30.0,47,153,35,7,0,7,23.0,0.0,15,36.0,0.2287581699346405,0.3023255813953488,0.4117647058823529,0.7140902872777017,L,R,,2017.0,,0.8182461614016843,,0.3217922606924643,,0.4964539007092198,,,,60.0,38.0,88.1263157894737,16.710526315789473,0.3947368421052631,0.4510690465116279,0.904925925925926
dudalu01,Lucas,Duda,2017,31.0,127,423,92,28,0,30,64.0,0.0,60,135.0,0.2174940898345153,0.3217922606924643,0.4964539007092198,0.8182461614016843,L,R,2016.0,2018.0,0.7140902872777017,0.7310344254668705,0.3023255813953488,0.3133514986376022,0.4117647058823529,0.4176829268292683,0.1041558741239825,0.0194666792971155,0.0846891948268669,155.0,88.0,86.56136363636364,24.579545454545453,0.3636363636363636,0.361561182795699,0.7683272727272726
dudalu01,Lucas,Duda,2018,32.0,107,328,79,14,1,14,50.0,1.0,28,102.0,0.2408536585365853,0.3133514986376022,0.4176829268292683,0.7310344254668705,L,R,2017.0,2019.0,0.8182461614016843,0.5759103641456582,0.3217922606924643,0.2521008403361344,0.4964539007092198,0.3238095238095238,-0.0872117359348138,-0.0084407620548621,-0.0787709738799515,160.0,96.0,82.95833333333333,21.84375,0.1666666666666666,0.3098823456790123,0.5702909090909091
duffyma01,Matt,Duffy,2021,30.0,97,289,83,12,0,5,30.0,8.0,25,63.0,0.28719723183391,0.3571428571428571,0.3806228373702422,0.7377656945130994,R,R,,2022.0,,0.6190958164642375,,0.3076923076923077,,0.3114035087719298,,,,120.0,89.0,82.04269662921348,14.325842696629213,0.1685393258426966,0.3192701702827087,0.4993333333333333
duffyma01,Matt,Duffy,2022,31.0,77,228,57,8,0,2,16.0,0.0,17,50.0,0.25,0.3076923076923077,0.3114035087719298,0.6190958164642375,R,R,2021.0,2023.0,0.7377656945130994,0.6308274255367119,0.3571428571428571,0.3062200956937799,0.3806228373702422,0.3246073298429319,-0.1186698780488618,-0.0494505494505494,-0.0692193285983123,93.0,54.0,79.17777777777779,15.51851851851852,0.037037037037037,0.2113872202380952,0.3403703703703704
duvalad01,Adam,Duvall,2018,30.0,138,384,75,20,0,15,61.0,2.0,37,117.0,0.1953125,0.2740046838407494,0.3645833333333333,0.6385880171740828,R,R,,2019.0,,0.882051282051282,,0.3153846153846154,,0.5666666666666667,,,,210.0,102.0,83.63823529411765,21.54901960784314,0.3039215686274509,0.3070268478260869,0.6424642857142857
duvalad01,Adam,Duvall,2021,33.0,146,513,117,17,2,38,113.0,5.0,35,174.0,0.2280701754385964,0.2810810810810811,0.4912280701754385,0.7723091512565197,R,R,2019.0,2022.0,,0.6768873403019744,,0.2761904761904762,,0.4006968641114982,,,,198.0,150.0,84.00933333333333,29.30666666666667,0.2533333333333333,0.3232560704627318,0.6899078947368421
duvalad01,Adam,Duvall,2022,34.0,86,287,61,16,1,12,36.0,0.0,21,101.0,0.2125435540069686,0.2761904761904762,0.4006968641114982,0.6768873403019744,R,R,2021.0,2023.0,0.7723091512565197,0.8343661473087819,0.2810810810810811,0.3031161473087819,0.4912280701754385,0.53125,-0.0954218109545452,-0.0048906048906048,-0.0905312060639403,136.0,98.0,83.7061224489796,23.836734693877556,0.3673469387755102,0.3098840059518171,0.6576041666666667
