playerID,nameFirst,nameLast,yearID,age,G,AB,H,2B,3B,HR,RBI,SB,BB,SO,AVG,OBP,SLG,OPS,bats,throws,prev_year,next_year,prev_OPS,next_OPS,prev_OBP,next_OBP,prev_SLG,next_SLG,delta_OPS,delta_OBP,delta_SLG,velocity_bin,statcast_age_bat_velocity_sum,statcast_age_bat_velocity_count,velocity_pitch_count,release_speed_sum,release_speed_count,velocity_batted_ball_count,velocity_launch_speed_sum,velocity_launch_angle_sum,velocity_launch_angle_count,velocity_hard_hit_sum,velocity_xwoba_sum,velocity_xwoba_count,velocity_xslg_sum,velocity_xslg_count,velocity_bin_label,statcast_age_bat_velocity,avg_pitch_speed_in_bin,velocity_avg_launch_speed,velocity_avg_launch_angle,velocity_hard_hit_rate,velocity_avg_estimated_woba,velocity_avg_estimated_slg
braunry02,Ryan,Braun,2015,32.0,140,506,144,27,3,25,84.0,24.0,54,115.0,0.2845849802371542,0.3562610229276896,0.4980237154150198,0.8542847383427093,R,R,,2016.0,,0.9034086966176736,,0.3652482269503546,,0.538160469667319,,,,v_ge95,1760.0,55.0,55.0,5299.9,55.0,13.0,1194.1,102.0,13.0,7.0,10.930686000000001,18.0,16.142,12.0,95mph 이상,32.0,96.36181818181818,91.85384615384615,7.846153846153846,0.5384615384615384,0.6072603333333334,1.3451666666666666
braunry02,Ryan,Braun,2016,33.0,135,511,156,23,3,30,91.0,16.0,46,98.0,0.3052837573385518,0.3652482269503546,0.538160469667319,0.9034086966176736,R,R,2015.0,2017.0,0.8542847383427093,0.823312693498452,0.3562610229276896,0.3364705882352941,0.4980237154150198,0.4868421052631579,0.0491239582749643,0.008987204022665,0.0401367542522992,v_lt85,3333.0,101.0,101.0,8179.799999999999,101.0,23.0,2065.1,182.0,23.0,10.0,13.474224,25.0,20.203000000000003,19.0,85mph 미만,33.0,80.98811881188118,89.78695652173913,7.913043478260869,0.43478260869565216,0.5389689599999999,1.0633157894736844
braunry02,Ryan,Braun,2016,33.0,135,511,156,23,3,30,91.0,16.0,46,98.0,0.3052837573385518,0.3652482269503546,0.538160469667319,0.9034086966176736,R,R,2015.0,2017.0,0.8542847383427093,0.823312693498452,0.3562610229276896,0.3364705882352941,0.4980237154150198,0.4868421052631579,0.0491239582749643,0.008987204022665,0.0401367542522992,v_85_90,4587.0,139.0,139.0,12148.4,139.0,35.0,3129.4,216.0,35.0,15.0,9.311,38.0,12.424,29.0,85~90mph,33.0,87.39856115107914,89.41142857142857,6.171428571428572,0.42857142857142855,0.24502631578947368,0.42841379310344824
braunry02,Ryan,Braun,2016,33.0,135,511,156,23,3,30,91.0,16.0,46,98.0,0.3052837573385518,0.3652482269503546,0.538160469667319,0.9034086966176736,R,R,2015.0,2017.0,0.8542847383427093,0.823312693498452,0.3562610229276896,0.3364705882352941,0.4980237154150198,0.4868421052631579,0.0491239582749643,0.008987204022665,0.0401367542522992,v_90_95,7887.0,239.0,239.0,22117.7,239.0,66.0,5734.8,1103.0,66.0,18.0,22.792969,63.0,27.367,48.0,90~95mph,33.0,92.54267782426778,86.89090909090909,16.71212121212121,0.2727272727272727,0.3617931587301587,0.5701458333333334
braunry02,Ryan,Braun,2016,33.0,135,511,156,23,3,30,91.0,16.0,46,98.0,0.3052837573385518,0.3652482269503546,0.538160469667319,0.9034086966176736,R,R,2015.0,2017.0,0.8542847383427093,0.823312693498452,0.3562610229276896,0.3364705882352941,0.4980237154150198,0.4868421052631579,0.0491239582749643,0.008987204022665,0.0401367542522992,v_ge95,1815.0,55.0,55.0,5330.7,55.0,19.0,1663.8,135.0,19.0,8.0,3.958,12.0,6.206,10.0,95mph 이상,33.0,96.92181818181818,87.56842105263158,7.105263157894737,0.42105263157894735,0.32983333333333337,0.6206
braunry02,Ryan,Braun,2017,34.0,104,380,102,28,2,17,52.0,12.0,38,76.0,0.2684210526315789,0.3364705882352941,0.4868421052631579,0.823312693498452,R,R,2016.0,2018.0,0.9034086966176736,0.7821988655321989,0.3652482269503546,0.3130630630630631,0.538160469667319,0.4691358024691358,-0.0800960031192216,-0.0287776387150605,-0.0513183644041611,v_lt85,2380.0,70.0,70.0,5748.6,70.0,19.0,1530.6999999999998,146.0,19.0,7.0,7.672988,16.0,9.84,11.0,85mph 미만,34.0,82.12285714285714,80.56315789473683,7.684210526315789,0.3684210526315789,0.47956175,0.8945454545454545
braunry02,Ryan,Braun,2017,34.0,104,380,102,28,2,17,52.0,12.0,38,76.0,0.2684210526315789,0.3364705882352941,0.4868421052631579,0.823312693498452,R,R,2016.0,2018.0,0.9034086966176736,0.7821988655321989,0.3652482269503546,0.3130630630630631,0.538160469667319,0.4691358024691358,-0.0800960031192216,-0.0287776387150605,-0.0513183644041611,v_85_90,2380.0,70.0,70.0,6128.1,70.0,24.0,2115.5,103.0,24.0,12.0,11.796994,24.0,19.283,18.0,85~90mph,34.0,87.54428571428572,88.14583333333333,4.291666666666667,0.5,0.4915414166666667,1.0712777777777778
braunry02,Ryan,Braun,2017,34.0,104,380,102,28,2,17,52.0,12.0,38,76.0,0.2684210526315789,0.3364705882352941,0.4868421052631579,0.823312693498452,R,R,2016.0,2018.0,0.9034086966176736,0.7821988655321989,0.3652482269503546,0.3130630630630631,0.538160469667319,0.4691358024691358,-0.0800960031192216,-0.0287776387150605,-0.0513183644041611,v_90_95,5406.0,159.0,159.0,14756.3,159.0,50.0,4238.2,1038.0,50.0,14.0,14.989588999999999,39.0,15.434999999999999,29.0,90~95mph,34.0,92.8069182389937,84.764,20.76,0.28,0.3843484358974359,0.5322413793103448
braunry02,Ryan,Braun,2017,34.0,104,380,102,28,2,17,52.0,12.0,38,76.0,0.2684210526315789,0.3364705882352941,0.4868421052631579,0.823312693498452,R,R,2016.0,2018.0,0.9034086966176736,0.7821988655321989,0.3652482269503546,0.3130630630630631,0.538160469667319,0.4691358024691358,-0.0800960031192216,-0.0287776387150605,-0.0513183644041611,v_ge95,1496.0,44.0,44.0,4269.0,44.0,15.0,1271.5,222.0,15.0,6.0,4.094988,13.0,3.3049999999999997,9.0,95mph 이상,34.0,97.02272727272727,84.76666666666667,14.8,0.4,0.31499907692307694,0.36722222222222217
braunry02,Ryan,Braun,2018,35.0,125,405,103,25,1,20,64.0,11.0,34,85.0,0.254320987654321,0.3130630630630631,0.4691358024691358,0.7821988655321989,R,R,2017.0,2019.0,0.823312693498452,0.8487005913476502,0.3364705882352941,0.3432539682539682,0.4868421052631579,0.5054466230936819,-0.0411138279662531,-0.023407525172231,-0.0177063027940221,v_lt85,3605.0,103.0,103.0,8303.3,103.0,23.0,1940.3,530.0,23.0,6.0,9.39459,27.0,10.479,18.0,85mph 미만,35.0,80.61456310679611,84.36086956521739,23.043478260869566,0.2608695652173913,0.3479477777777778,0.5821666666666666
